start_date;trunk;prefix;mobile;country;tariff;blocked;seconds_allowed;description;cli_a
2022-03-02 10:15:57.281132;WAVECREST;27100011;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001200;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001251;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001252;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001253;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001254;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001255;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001256;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001257;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001258;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001259;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000126;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000127;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000128;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000129;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000135;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000136;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000137;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000138;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000139;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100014;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000150;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000151;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000152;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000153;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000154;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000155;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001560;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001561;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001562;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001563;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001564;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001565;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100016;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100017;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100018;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000190;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000191;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000192;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000193;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000194;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271000195;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001960;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001961;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001962;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001963;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001964;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710001999;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710003;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100040;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100041;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100042;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100043;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100044;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100050;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100051;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100052;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100053;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100054;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100055;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100060;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100061;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100070;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100071;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100072;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100073;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100074;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100100;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100101;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100105;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100106;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100120;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100123;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100125;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100130;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100131;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100132;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100133;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100134;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100150;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100151;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100152;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100153;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100200;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100201;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100202;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100203;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100204;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100205;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100215;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100230;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100240;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100300;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100301;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100302;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100303;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100304;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100350;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100351;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100360;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710040;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100450;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100451;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710050;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710060;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100650;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100720;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27100910;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27101000;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27101003;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27101100;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27101105;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27101120;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27101250;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27101300;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710132;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710140;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710141;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27101450;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27101500;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27101610;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27101750;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27101800;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710185;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27102009;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27102710;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27102760;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27102850;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27102860;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27102861;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27102870;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27103125;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27103220;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27103300;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27103440;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27103500;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27103505;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27104100;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27104105;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710417;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27104260;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27104300;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27104500;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710474;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27104750;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27104760;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710492;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710493;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710500;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27105010;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27105160;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27105346;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27105491;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27105550;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271059;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710590;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710591;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710592;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710593;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710594;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710595;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710596;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710598;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710610;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27106120;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;271063600;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27107300;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27107440;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27107770;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27107860;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27107861;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27107862;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27107863;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27107864;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2710860;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27108650;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27108800;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27109000;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27109001;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27109002;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27109003;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27109004;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27109800;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2711100;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2711568;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2712000;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2712001;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2712003;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2712004;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120050;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120051;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120052;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120053;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120054;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120060;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120070;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120071;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120100;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120101;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120125;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120150;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120200;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120230;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120240;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120300;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120301;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120302;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120350;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120360;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120450;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2712050;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2712060;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120650;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120720;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27120910;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121003;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121100;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121101;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121102;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121103;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121104;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121110;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121111;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121235;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121250;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121400;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121420;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121450;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121500;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121510;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121610;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27121750;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27122710;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27122760;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27122850;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27124100;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27124105;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27124550;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27124750;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27124760;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2712492;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27125010;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27125100;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27125160;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27125343;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27125550;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27125800;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2712586;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27125860;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;2712610;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27126120;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27127440;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27127770;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27127860;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27128300;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27128650;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27128800;N;ZA;0.1852;Y;Y;South Africa - VAS;
2022-03-02 10:15:57.281132;WAVECREST;27128801;N;ZA;0.1852;Y;Y;South Africa - VAS;
